id,title,alt_title,type,num_of_ep,studio,year,rating
1001,Air Gear,No alternative title found,TV Series,25,Toei Animation,2006,3.9
2686,Letter Bee TV,Tegami Bachi TV,TV Series,25,Pierrot Plus,2009,3.9
3826,Is this a Zombie? OVA,Kore wa Zombie desu ka? OVA,OVA,2,Studio Deen,2011,3.9
175,Gokudo,No alternative title found,TV Series,26,Trans Arts Co.,1999,3.9
7756,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,Boruto: Naruto the Movie - The Day Naruto Became Hokage,DVD Special,1,Studio Pierrot,2016,3.9
7426,Food Wars!: Jump Festa 2015 Special,Shokugeki no Souma: Takumi no Shitamachi Gassen,Other,1,J.C. Staff,2015,3.9
5351,Future Diary: Redial,Mirai Nikki Redial: Data Ikou,OVA,1,asread,2013,3.9
7403,Nintama Rantarou Movie,Eiga Nintama Rantarou,Movie,1,Ajia-do,1996,3.9
3425,Hourou Musuko,Wandering Son,TV Series,11,AIC Classic,2011,3.9
7169,Soukyuu no Fafner: Dead Aggressor - Exodus 2,Fafner Exodus 2nd Season,TV Series,13,XEBEC Zwei,2015,3.9
817,Initial D Battle Stage,No alternative title found,OVA,1,Pastel,2002,3.9
229,Only Yesterday,Omohide Poro Poro,Movie,1,Studio Ghibli,1991,3.9
5565,Genshiken Nidaime,Genshiken Second Generation,TV Series,13,Production I.G,2013,3.9
5566,Outbreak Company,No alternative title found,TV Series,12,feel.,2013,3.9
3288,Otome Youkai Zakuro,Zakuro,TV Series,13,J.C. Staff,2010,3.9
4482,Detective Conan OVA 11: A Secret Order from London,Meitantei Conan OVA 11: London kara no Maru Hi Shirei,OVA,1,TMS Entertainment,2011,3.9
7675,High School DxD Born: Yomigaeranai Fushichou,No alternative title found,OVA,1,TNK,2015,3.9
7761,"Kiss Him, Not Me",Watashi ga Motete Dousunda,TV Series,12,Brain's Base,2016,3.9
863,Gakuen Alice,No alternative title found,TV Series,26,Group TAC,2004,3.9
8127,Grimoire of Zero,Zero kara Hajimeru Mahou no Sho,TV Series,12,WHITE FOX,2017,3.9
726,You're Under Arrest! OVA,Taiho Shichauzo OVA,OVA,4,Studio Deen,1994,3.9
8662,Sailor Moon Sailor Stars Memorial,Bishoujo Senshi Sailor Moon Sailor Stars Memorial,OVA,1,Toei Animation,1999,3.9
2177,School Rumble San Gakki,School Rumble: 3rd Semester,OVA,2,Studio Comet,2008,3.9
3753,No. 6,No alternative title found,TV Series,11,Bones,2011,3.9
1788,Gunbuster 2,No alternative title found,OVA,6,Gainax,2004,3.9
1785,Minami-ke Okawari,No alternative title found,TV Series,13,asread,2008,3.9
1061,Heroic Age,No alternative title found,TV Series,26,XEBEC,2007,3.9
5343,Tasogare Otome x Amnesia: Taima Otome,Dusk Maiden of Amnesia: Ghost Girl,DVD Special,1,SILVER LINK,2012,3.9
6683,Cyber Formula Graffiti,No alternative title found,OVA,1,Sunrise,1992,3.9
844,Touch,No alternative title found,TV Series,101,Gallop,1985,3.9
239,Tenchi Universe,No alternative title found,TV Series,26,AIC,1995,3.9
8925,Liz and the Blue Bird,No alternative title found,Movie,1,Kyoto Animation,2018,3.9
3284,Shinryaku! Ika Musume,Squid Girl,TV Series,12,diomedea,2010,3.9
2426,Hayate no Gotoku!! OVA,No alternative title found,OVA,1,J.C. Staff,2009,3.9
6563,Shashinkan,No alternative title found,Movie,1,Studio Colorido,2013,3.9
5375,"Problem Children Are Coming From Another World, Aren't They? OVA",Mondai-Ji-tachi ga Isekai Kara Kuru Sou Desu yo? OVA,OVA,1,diomedea,2013,3.9
1707,Shigofumi,No alternative title found,TV Series,12,J.C. Staff,2008,3.9
6386,Blue Spring Ride: Unwritten,No alternative title found,OVA,1,Production I.G,2014,3.9
3242,Sound of the Sky Specials,So-Ra-No-Wo-To Specials,DVD Special,2,A-1 Pictures,2010,3.9
2142,Vampire Knight Guilty,No alternative title found,TV Series,13,Studio Deen,2008,3.9
1773,Slayers Gorgeous,No alternative title found,Movie,1,J.C. Staff,1998,3.9
7485,Persona 5 The Animation: The Day Breakers,No alternative title found,TV Special Series,1,A-1 Pictures,2016,3.9
5382,"You're Being Summoned, Azazel Z","Yondemasuyo, Azazel-san. Z",TV Series,13,Production I.G,2013,3.9
1540,Shion no Oh,No alternative title found,TV Series,22,Studio Deen,2007,3.9
3296,Ore no Imouto ga Konna ni Kawaii Wake ga Nai,No alternative title found,TV Series,12,AIC Build,2010,3.9
108,Escaflowne,The Vision of Escaflowne,TV Series,26,Sunrise,1996,3.9
10030,Future Card Buddyfight Ace,No alternative title found,TV Series,22,OLM,2018,3.9
6339,Strike Witches: Operation Victory Arrow,No alternative title found,OVA,3,SILVER LINK,2014,3.9
230,Black Jack OVA,No alternative title found,OVA,10,Tezuka Productions,1993,3.9
5665,Kakumeiki Valvrave 2,Valvrave the Liberator 2,TV Series,12,Sunrise,2013,3.9
8660,Shiroi Kiba: White Fang Monogatari,No alternative title found,TV Special Series,1,Sunrise,1982,3.9
6459,History's Strongest Disciple Kenichi OVA Specials,Shijou Saikyou no Deshi Kenichi OVA Specials,DVD Special,4,Brain's Base,2013,3.9
2216,Prince of Tennis: A Day on Survival Mountain,No alternative title found,OVA,1,Production I.G,2003,3.9
1357,Ashita no Joe,No alternative title found,TV Series,79,Mushi Production,1970,3.9
6358,Nobunaga Concerto,No alternative title found,TV Series,10,No studio found,2014,3.9
2727,Shakugan no Shana S,No alternative title found,OVA,4,J.C. Staff,2009,3.9
3631,Kaichou wa Maid-sama! Special,Kaichou wa Maid-sama!: Omake dayo!,DVD Special,1,J.C. Staff,2011,3.9
2238,Prince of Tennis: A Gift from Atobe,Tennis no Oujisama: Atobe Kara no Okurimono,Movie,1,Production I.G,2005,3.9
1653,True Tears,No alternative title found,TV Series,13,P.A. Works,2008,3.9
2737,Cowboy Bebop Session XX: Mish-Mash Blues,No alternative title found,TV Special Series,1,Sunrise,1998,3.9
4436,Sankarea,Sankarea: Undying Love,TV Series,12,Studio Deen,2012,3.9
8800,Hibike! Euphonium Movie 2: Todoketai Melody,Sound! Euphonium Movie 2: Todoketai Melody,Movie,1,Kyoto Animation,2017,3.9
8276,Blue Exorcist OVA,Ao no Exorcist OVA,OVA,2,A-1 Pictures,2017,3.9
438,Read Or Die TV,R.O.D. the TV,TV Series,26,J.C. Staff,2003,3.9
454,Lupin III Special 14: Episode 0: First Contact,No alternative title found,TV Special Series,1,TMS Entertainment,2002,3.9
650,Irresponsible Captain Tylor OVA,Musekinin Kanchou Tylor OVA,OVA,10,Tatsunoko Production,1994,3.9
6690,Ie Naki Ko Remi Specials,"Remi, Nobody's Girl Specials",Other,3,Nippon Animation,1997,3.9
8733,Himouto! Umaru-chan R,No alternative title found,TV Series,12,Doga Kobo,2017,3.9
8768,Himouto! Umaru-chan OVA,No alternative title found,OVA,1,Doga Kobo,2017,3.9
6771,Chuunibyou Demo Koi ga Shitai! Ren: The Rikka Wars,"Love, Chunibyo & Other Delusions! - Heart Throb - The Rikka Wars/ Apocalypse of the Wicked Lord Shingan Reborn",DVD Special,1,Kyoto Animation,2014,3.9
1129,Pale Cocoon,No alternative title found,OVA,1,Studio Rikka,2005,3.9
6807,Rokka no Yuusha,Rokka -Braves of the Six Flowers-,TV Series,12,Passione,2015,3.9
254,Revolutionary Girl Utena,Shoujo Kakumei Utena,TV Series,39,J.C. Staff,1997,3.9
6888,I Can’t Understand What My Husband Is Saying: 2nd Thread,Danna ga Nani o Itteiru ka Wakaranai Ken 2-sure-me,TV Series,13,Seven,2015,3.9
1891,Kyo Kara Maoh! R,No alternative title found,OVA,5,Studio Deen,2007,3.9
295,Ah! My Goddess: The Movie,Oh My Goddess! The Movie,Movie,1,AIC,2000,3.9
3279,Shinrei Tantei Yakumo,Psychic Detective Yakumo,TV Series,13,BEE TRAIN,2010,3.9
8988,Hakata Tonkotsu Ramens,No alternative title found,TV Series,12,Satelight,2018,3.9
7784,Akashic Records of Bastard Magical Instructor,Roku de Nashi Majutsu Koushi to Akashic Records,TV Series,12,LIDEN FILMS,2017,3.9
2656,Slam Dunk Movie 4,Slam Dunk Movie 4: Hoero Basketman Tamashii!! Hanamichi to Nagarekawa no Nekki Natsu,Movie,1,Toei Animation,1995,3.9
2946,Lupin III Special 22: The Last Job,No alternative title found,TV Special Series,1,TMS Entertainment,2010,3.9
8573,Love Live! Sunshine!! 2nd Season,No alternative title found,TV Series,13,Sunrise,2017,3.9
2073,Birdy the Mighty Decode,Tetsuwan Birdy Decode,TV Series,13,A-1 Pictures,2008,3.9
7347,Tokyo Ghoul: Pinto,No alternative title found,OVA,1,Studio Pierrot,2015,3.9
1343,Slayers Excellent,No alternative title found,OVA,3,J.C. Staff,1998,3.9
6906,Assassination Classroom Episode 0: Deai no Jikan,Ansatsu Kyoushitsu Episode 0: Deai no Jikan,Other,1,Lerche,2014,3.9
5260,Saint Young Men OVA,No alternative title found,OVA,2,A-1 Pictures,2012,3.9
1239,Slayers Return,No alternative title found,Movie,1,J.C. Staff,1996,3.9
6457,Aoki Hagane no Arpeggio: Ars Nova DC,No alternative title found,Movie,1,SANZIGEN,2015,3.9
6666,Haiyore! Nyaruko-san F,No alternative title found,OVA,1,XEBEC,2015,3.9
7317,Dimension W,No alternative title found,TV Series,12,Studio 3Hz,2016,3.9
1660,Higurashi no Naku Koro ni Special,No alternative title found,TV Special Series,1,Studio Deen,2007,3.9
4642,Hourou Musuko Specials,Wandering Son Specials,DVD Special,2,AIC Classic,2011,3.9
6433,Gundam Build Fighters Try,No alternative title found,TV Series,25,Sunrise,2014,3.9
5120,Love Live! School Idol Project,No alternative title found,TV Series,13,Sunrise,2013,3.9
9220,Spiritpact: Bond of The Underworld,No alternative title found,TV Series,12,Haoliners Animation League,2018,3.9
6606,Saiyuki Gaiden: Tokubetsu-hen - Kouga no Shou,No alternative title found,OVA,1,Anpro,2013,3.9
7682,Haven't You Heard? I'm Sakamoto,Sakamoto desu ga?,TV Series,12,Studio Deen,2016,3.9
4935,Hunter x Hunter: Phantom Rouge,No alternative title found,Movie,1,MADHOUSE,2013,3.9
27,Jin-Roh: The Wolf Brigade,No alternative title found,Movie,1,Production I.G,2000,3.9
2301,"One Piece Movie 9: Episode of Chopper + Fuyu ni Saku, Kiseki no Sakura",No alternative title found,Movie,1,Toei Animation,2008,3.9
5140,Maoyuu Maou Yuusha,Maoyuu: Archenemy & Hero,TV Series,12,ARMS,2013,3.9
891,Cromartie High School,Sakigake!! Cromartie Koukou,TV Series,26,Production I.G,2003,3.9
3278,Panty & Stocking with Garterbelt,No alternative title found,TV Series,13,Gainax,2010,3.9
5131,Medaka Box Abnormal,No alternative title found,TV Series,12,Gainax,2012,3.9
826,Initial D Extra Stage,No alternative title found,OVA,2,Pastel,2001,3.9
8014,Tanaka-kun is Always Listless Specials,Tanaka-kun wa Itsumo Kedaruge Specials,DVD Special,7,SILVER LINK,2016,3.9
1094,Hayate the Combat Butler!,No alternative title found,TV Series,52,Synergy SP,2007,3.9
4479,Amagami SS+,No alternative title found,TV Series,13,AIC,2012,3.9
588,Space Adventure Cobra,No alternative title found,TV Series,31,TMS Entertainment,1982,3.9
7835,www.Working!!,WWW.WAGNARIA!!,TV Series,13,A-1 Pictures,2016,3.9
8821,Bakusou Kyoudai Let's & Go WGP: Bousou Mini Yonku Daitsuiseki,No alternative title found,Movie,1,No studio found,1997,3.9
874,Urusei Yatsura Movie 5: The Final Chapter,No alternative title found,Movie,1,Magic Bus,1988,3.9
5583,Yozakura Quartet: Tsuki ni Naku,No alternative title found,OVA,3,Tatsunoko Production,2013,3.9
1210,Brave Story,No alternative title found,Movie,1,GONZO,2006,3.9
2190,Saiyuki Reload Gunlock,Gensou Maden Saiyuki Reload Gunlock,TV Series,26,Studio Pierrot,2004,3.9
2554,Initial D Extra Stage 2: Tabidachi no Green,No alternative title found,OVA,1,A.C.G.T.,2008,3.9
7434,Hetalia: The World Twinkle Specials,No alternative title found,DVD Special,3,Studio Deen,2015,3.9
4876,Hyouka: Motsubeki Mono wa,No alternative title found,OVA,1,Kyoto Animation,2012,3.9
3370,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,No alternative title found,Movie,1,Sunrise,2008,3.9
3625,Eden of the East: Falling Down,Higashi no Eden: Falling Down,Music Video,1,Production I.G,2009,3.9
6983,Hakuouki Reimeiroku Tokuten Disc,No alternative title found,OVA,2,No studio found,2013,3.9
5555,Fairy Tail: Houou no Miko - Hajimari no Asa,Fairy Tail: Priestess of the Phoenix - The First Morning,DVD Special,1,A-1 Pictures,2013,3.9
3097,Black Butler 2,Kuroshitsuji 2,TV Series,12,A-1 Pictures,2010,3.9
1547,Slayers Great,No alternative title found,Movie,1,J.C. Staff,1997,3.9
2130,Shugo Chara!! Doki,No alternative title found,TV Series,51,Satelight,2008,3.9
3355,Detective Conan Magic File 3: Shinichi and Ran: Memories of Mahjong Tiles and Tanabata,No alternative title found,OVA,1,TMS Entertainment,2009,3.9
1899,Library War,Toshokan Sensou,TV Series,12,Production I.G,2008,3.9
2363,Hanasakeru Seishounen,No alternative title found,TV Series,39,Studio Pierrot,2009,3.9
8225,The Red Turtle,No alternative title found,Movie,1,Studio Ghibli,2016,3.9
8250,Mobile Suit Gundam: Thunderbolt 2nd Season,Kidou Senshi Gundam: Thunderbolt 2nd Season,Web,4,Sunrise,2017,3.9
4269,Supercell: Perfect Day,Perfect Day,Music Video,1,No studio found,2011,3.9
7196,Super Lovers,No alternative title found,TV Series,10,Studio Deen,2016,3.9
5086,Ore no Imouto ga Konna ni Kawaii Wake ga Nai.,No alternative title found,TV Series,13,A-1 Pictures,2013,3.9
7705,Handa-kun,No alternative title found,TV Series,12,diomedea,2016,3.9
6063,Trinity Seven,Trinity Seven: 7-nin no Masho Tsukai,TV Series,12,Seven Arcs Pictures,2014,3.9
1651,Mahoujin Guru Guru,No alternative title found,TV Series,45,Nippon Animation,1994,3.9
1496,Dragon Ball Z Special 2: The History of Trunks,No alternative title found,TV Special Series,1,Toei Animation,1993,3.9
497,Uninhabited Planet Survive,Mujin Wakusei Survive,TV Series,52,MADHOUSE,2003,3.9
4231,Ben-To,No alternative title found,TV Series,12,David Production,2011,3.9
2055,Slayers Revolution,The Slayers Revolution,TV Series,13,J.C. Staff,2008,3.9
2243,Mobile Suit Gundam III: Encounters in Space,No alternative title found,Movie,1,Sunrise,1982,3.9
965,Final Fantasy VII: Last Order,No alternative title found,OVA,1,MADHOUSE,2005,3.9
6786,Trinity Seven OVA,No alternative title found,OVA,1,Seven Arcs Pictures,2015,3.9
3044,Kamichu! Specials,No alternative title found,DVD Special,4,Brain's Base,2005,3.9
4996,Patema Inverted: Beginning of the Day,Sakasama no Patema: Beginning of the Day,Web,4,Purple Cow Studio Japan,2012,3.9
