id,tags
4751,Shounen
4751,Pirates
4751,Superpowers
4751,Based on a Manga
4112,Dinosaurs
4112,Family Friendly
4112,Based on a Novel
6536,Action
6536,Fantasy
6536,Romance
6536,Magic
6536,Proxy Battles
6536,Superpowers
6536,Based on an Eroge
6536,Based on a Visual Novel
2755,Comedy
2755,Josei
2755,Romance
2755,Adult Couples
2755,Classical Music
2755,Europe
2755,Mature Romance
2755,Music
2755,noitaminA
2755,Based on a Manga
2165,Drama
2165,Sci Fi
2165,Androids
2165,Cafe
2165,Robots
459,Action
459,Sci Fi
459,Bounty Hunters
459,Noir
459,Original Work
459,Violence
459,Western
576,Action
576,Adventure
576,Shounen
576,Island
576,Martial Arts
576,Superpowers
576,Based on a Manga
7785,Adventure
7785,Comedy
7785,Ecchi
7785,Fantasy
7785,Demons
7785,Gag
7785,Gods
7785,Guilds
7785,Parody
7785,Person in a Strange World
7785,RPG
7785,Based on a Light Novel
8815,Comedy
8815,Drama
8815,Romance
8815,Seinen
8815,Slice of Life
8815,Age Transformation
8815,Psychological
8815,School Life
8815,Based on a Manga
2963,Action
2963,Comedy
2963,Drama
2963,Afterlife
2963,Amnesia
2963,Original Work
2963,School Life
2963,Supernatural
2756,Action
2756,Adventure
2756,Drama
2756,Fantasy
2756,Romance
2756,Feudal Japan
2756,Martial Arts
2756,noitaminA
2756,Overpowered Main Characters
2756,Swordplay
2756,Based on a Light Novel
8182,Sci Fi
8182,Original Work
8182,Virtual Reality
7323,Supernatural
7323,Based on a Light Novel
2357,Drama
2357,Shounen
2357,Sports
2357,Baseball
2357,Childhood Friends
2357,Based on a Manga
4738,Action
4738,Drama
4738,Mecha
4738,Sci Fi
4738,Outer Space
6493,Adventure
6493,Fantasy
6493,Romance
6493,Shoujo
6493,Orphans
6493,Political
6493,Rebellions
6493,Reincarnation
6493,Royalty
6493,Weak to Strong
6493,Based on a Manga
4735,Fantasy
4735,Magical Girl
4735,Contemporary Fantasy
4735,Dark Fantasy
4735,Magic
4735,Melancholy
4735,Psychological
4735,Recap
4735,Thriller
4735,Urban Fantasy
8967,Adventure
8967,Drama
8967,Slice of Life
8967,Original Work
4574,Drama
4574,Shounen
4574,Sports
4574,Baseball
4574,Based on a Manga
4800,Action
4800,Fantasy
4800,Seinen
4800,Dark Fantasy
4800,Demons
4800,Medieval
4800,Mercenaries
4800,Overpowered Main Characters
4800,Swordplay
4800,Explicit Sex
4800,Explicit Violence
4800,Physical Abuse
4800,Sexual Abuse
4800,Based on a Manga
5765,Action
5765,Adventure
5765,Comedy
5765,Fantasy
5765,Shounen
5765,Guilds
5765,Magic
5765,Based on a Manga
2145,Seinen
2145,Sports
2145,Baseball
2145,High Stakes Games
2145,Overpowered Main Characters
2145,Psychological
2145,Based on a Manga
2959,Comedy
2959,Romance
2959,Abstract
2959,College
2959,noitaminA
2959,School Life
2959,Slapstick
2959,Based on a Novel
7743,Action
7743,Mystery
7743,Seinen
7743,Supernatural
7743,Superpowers
7743,Based on a Manga
3968,Comedy
3968,Sci Fi
3968,Shounen
3968,Aliens
3968,Feudal Japan
3968,Parody
3968,Samurai
3968,Based on a Manga
2141,Comedy
2141,Romance
2141,Shoujo
2141,Acting
2141,Idols
2141,Showbiz
2141,Work Life
2141,Based on a Manga
9419,Action
9419,Sci Fi
9419,Shounen
9419,Island
9419,Superheroes
9419,Superpowers
9419,Based on a Manga
1905,Comedy
1905,Seinen
1905,Episodic
1905,Japanese Mythology
1905,Mysterious Shop
1905,Supernatural
1905,Youkai
1905,Based on a Manga
2751,Action
2751,Comedy
2751,Gangs
2751,Noir
2751,Social Media
2751,Supernatural
2751,Violence
2751,Based on a Light Novel
2972,Comedy
2972,Romance
2972,Shoujo
2972,Maids
2972,Newly Co-ed School
2972,Romantic Comedy
2972,School Life
2972,Tsundere
2972,Based on a Manga
5597,Action
5597,Military
5597,Military School
5597,Original Work
5597,School Club
5597,School Life
1550,Adventure
1550,Fantasy
1550,Shounen
1550,Based on a Manga
5958,Drama
5958,Coming of Age
5958,Based on a Novel
3200,Action
3200,America
3200,Gangs
3200,Mafia
3200,Violence
3200,Based on a Light Novel
1125,Action
1125,Comedy
1125,Shounen
1125,Hand to Hand Combat
1125,Martial Arts
1125,Weak to Strong
1125,Based on a Manga
3086,Drama
3086,Seinen
3086,Japanese Mythology
3086,Supernatural
3086,Based on a Manga
7097,Drama
7097,Seinen
7097,Slice of Life
7097,Adult Couples
7097,Family Life
7097,Historical
7097,Married Life
7097,Poverty
7097,War
7097,World War 2
7097,Based on a Manga
4997,Adventure
4997,Sci Fi
4997,Dystopia
4997,Isolated Society
4997,Original Work
4997,Outside World
4997,Post-apocalyptic
5152,Action
5152,Shounen
5152,Hand to Hand Combat
5152,Supernatural
5152,Animal Abuse
5152,Explicit Violence
5152,Based on a Manga
7702,Action
7702,Fantasy
7702,Seinen
7702,Magic
7702,Military
7702,Reincarnation
7702,Violence
7702,War
7702,Based on a Light Novel
9167,Comedy
9167,Sci Fi
9167,Seinen
9167,Slice of Life
9167,Childcare
9167,Gangs
9167,Iyashikei
9167,Lifestyle Change
9167,Psychic Powers
9167,Superpowers
9167,Yakuza
9167,Based on a Manga
74,Action
74,Adventure
74,Comedy
74,Fantasy
74,Shounen
74,Pirates
74,Superpowers
74,Based on a Manga
3801,Mystery
3801,Drug Use
3801,Overpowered Main Characters
3801,Supernatural
3801,Violence
3801,Explicit Sex
3801,Mature Themes
3801,Physical Abuse
3801,Sexual Abuse
3801,Based on a Light Novel
4702,Drama
4702,Sci Fi
4702,Seinen
4702,Astronauts
4702,Childhood Promise
4702,Outer Space
4702,Based on a Manga
9068,Drama
9068,Romance
9068,Seinen
9068,Coming of Age
9068,Illness
9068,Opposites Attract
9068,School Life
9068,Based on a Novel
6779,Drama
6779,Afterlife
6779,High Stakes Games
6779,Original Work
6779,Play or Die
6779,Psychological
6779,PVP
6779,Supernatural
6779,Thriller
6779,Mature Themes
6779,Physical Abuse
9165,Fantasy
9165,Seinen
9165,Cheats
9165,Magic
9165,Person in a Strange World
9165,Time Travel
9165,Based on a Light Novel
7820,Drama
7820,Mecha
7820,Sci Fi
7820,Original Work
7820,Outer Space
62,Action
62,Adventure
62,Shounen
62,Martial Arts
62,Superpowers
62,Based on a Manga
6733,Action
6733,Fantasy
6733,Magic
6733,Proxy Battles
6733,Superpowers
2318,Drama
2318,Fantasy
2318,Aging
2318,Loneliness
2318,Melancholy
2318,No Dialogue
2318,Ocean
2318,Original Work
2318,Shorts
711,Action
711,Drama
711,Shounen
711,Sports
711,Boxing
711,Hand to Hand Combat
711,Based on a Manga
331,Sci Fi
331,Cyberpunk
331,Cyborgs
331,Hacking
331,Noir
331,Based on a Manga
3376,Action
3376,Drama
3376,Mystery
3376,Shounen
3376,Age Transformation
3376,Detectives
3376,Police
3376,Terrorism
3376,Thieves
3376,Based on a Manga
2063,Drama
2063,Shoujo
2063,Slice of Life
2063,Bodyguards
2063,Cats
2063,Countryside
2063,Episodic
2063,Iyashikei
2063,Japanese Mythology
2063,Orphans
2063,Supernatural
2063,Youkai
2063,Based on a Manga
2870,Action
2870,Comedy
2870,Sci Fi
2870,Shounen
2870,Aliens
2870,Breaking the Fourth Wall
2870,Crude
2870,Feudal Japan
2870,Gag
2870,Parody
2870,Samurai
2870,Shorts
2870,Slapstick
2870,Swordplay
2870,Violence
2870,Based on a Manga
2137,Action
2137,Mecha
2137,Sci Fi
2137,Original Work
2137,Political
2137,Rebellions
63,Action
63,Adventure
63,Shounen
63,Island
63,Martial Arts
63,Superpowers
63,Based on a Manga
4736,Fantasy
4736,Magical Girl
4736,Contemporary Fantasy
4736,Dark Fantasy
4736,Magic
4736,Melancholy
4736,Original Work
4736,Psychological
4736,Thriller
4736,Urban Fantasy
2149,Comedy
2149,Josei
2149,Romance
2149,Adult Couples
2149,Classical Music
2149,Europe
2149,France
2149,Mature Romance
2149,Music
2149,noitaminA
2149,Based on a Manga
73,Action
73,Adventure
73,Comedy
73,Drama
73,Shounen
73,Desert
73,Episodic
73,Gunfights
73,Overpowered Main Characters
73,Violence
73,Western
73,Based on a Manga
5421,Adventure
5421,Fantasy
5421,Sci Fi
5421,Guilds
5421,MMORPG
5421,Overpowered Main Characters
5421,Person in a Strange World
5421,PVE
5421,RPG
5421,Trapped in a Video Game
5421,Based on a Light Novel
4446,BL
4446,Comedy
4446,Drama
4446,Romance
4446,Shounen-ai
4446,Adult Couples
4446,Boss-Employee Relationship
4446,Coworkers
4446,Editors
4446,LGBT Themes
4446,Manga Industry
4446,Mature Romance
4446,Neighbors
4446,Otaku Culture
4446,Romantic Comedy
4446,Sexual Content
4446,Work Life
4446,Yaoi Hand Syndrome
4446,Based on a Manga
422,Action
422,Comedy
422,Romance
422,Gag
422,Military
422,School Life
422,Slapstick
422,Tsundere
422,Based on a Light Novel
582,Adventure
582,Comedy
582,Drama
582,Christmas
582,Original Work
582,Poverty
1663,Adventure
1663,Drama
1663,Fantasy
1663,Romance
1663,Adult Couples
1663,Animal Characteristics
1663,God-Human Relationship
1663,Gods
1663,Mature Romance
1663,Medieval
1663,Based on a Light Novel
3372,Action
3372,Romance
3372,Sci Fi
3372,Sports
3372,Aliens
3372,Cars
3372,Original Work
3372,Racing
3372,Nudity
1818,Shounen
1818,Slice of Life
1818,Apprenticeship
1818,Iyashikei
1818,Ocean
1818,Work Life
1818,Based on a Manga
6844,Action
6844,Drama
6844,Fantasy
6844,Amnesia
6844,Contemporary Fantasy
6844,Magic
6844,Urban Fantasy
6844,Based on a Light Novel
6222,Drama
6222,Seinen
6222,Sports
6222,Cars
6222,Racing
6222,Based on a Manga
6705,Shounen
6705,Sports
6705,Tennis
6705,Tournaments
6705,Based on a Manga
2878,Action
2878,Desert
2878,Gunfights
2878,Overpowered Main Characters
2878,Violence
2878,Western
2878,Based on a Manga
7516,Action
7516,Adventure
7516,Comedy
7516,Fantasy
7516,Shounen
7516,Animeism
7516,Magic
7516,Middle Eastern
7516,Orphans
7516,Overpowered Main Characters
7516,Animal Abuse
7516,Based on a Manga
9241,Action
9241,Drama
9241,Sci Fi
9241,Sports
9241,Boxing
9241,Hand to Hand Combat
812,Action
812,Drama
812,Seinen
812,Sports
812,Cars
812,Racing
812,Based on a Manga
1005,Action
1005,Seinen
1005,Gangs
1005,Gunfights
1005,Lifestyle Change
1005,Mercenaries
1005,Violence
1005,Based on a Manga
6865,Comedy
6865,Shounen
6865,Gag
6865,Parody
6865,Slapstick
6865,Based on a Manga
6751,Action
6751,Adventure
6751,Fantasy
6751,Sci Fi
6751,Dark Fantasy
6751,Magic
6751,Overpowered Main Characters
6751,Person in a Strange World
6751,RPG
6751,Trapped in a Video Game
6751,Violence
6751,Virtual Reality
6751,Based on a Light Novel
7500,Comedy
7500,Romance
7500,Seinen
7500,Slice of Life
7500,Androphobia
7500,Coworkers
7500,Restaurants
7500,Work Life
7500,Based on a 4-Koma Manga
7500,Based on a Manga
6108,Action
6108,Comedy
6108,Gangs
6108,Noir
6108,Social Media
6108,Supernatural
6108,Violence
6108,Based on a Light Novel
6435,Shounen
6435,Sports
6435,Cycling
6435,Racing
6435,School Club
6435,School Life
6435,Tournaments
6435,Based on a Manga
2150,BL
2150,Comedy
2150,Drama
2150,Romance
2150,Shounen-ai
2150,Age Gap
2150,Cohabitation
2150,LGBT Themes
2150,Romantic Comedy
2150,Sexual Content
2150,Writers
2150,Yaoi Hand Syndrome
2150,Based on a Manga
3133,Action
3133,Seinen
3133,Gangs
3133,Gunfights
3133,Mercenaries
3133,Revenge
3133,Violence
3133,Nudity
3133,Physical Abuse
3133,Sexual Abuse
3133,Based on a Manga
9010,Comedy
9010,Romance
9010,Adult Couples
9010,Coworkers
9010,Fujoshi
9010,Mature Romance
9010,noitaminA
9010,Otaku Culture
9010,Work Life
9010,Based on a Manga
1068,Comedy
1068,Drama
1068,Slice of Life
1068,Dark Comedy
1068,Loneliness
1068,Otaku Culture
1068,Parody
1068,Psychological
1068,Satire
1068,Mature Themes
1068,Nudity
1068,Based on a Light Novel
7483,Drama
7483,Seinen
7483,Slice of Life
7483,Board Games
7483,Coming of Age
7483,Lifestyle Change
7483,Loneliness
7483,Melancholy
7483,Orphans
7483,Psychological
7483,Based on a Manga
4681,Fantasy
4681,Magical Girl
4681,Seinen
4681,Contemporary Fantasy
4681,Magic
4681,Recap
4681,Urban Fantasy
4681,Based on a Manga
7011,Comedy
7011,Drama
7011,Romance
7011,Seinen
7011,Slice of Life
7011,Age Transformation
7011,Psychological
7011,School Life
7011,Based on a Manga
9674,Action
9674,Fantasy
9674,Chinese Animation
9674,Xianxia
8521,Action
8521,Drama
8521,Chinese Animation
8521,MMORPG
8521,RPG
8521,Tournaments
8521,Based on a Light Novel
8521,Based on a Web Novel
1508,Mystery
1508,Shounen
1508,Age Transformation
1508,Detectives
1508,Europe
1508,Sherlock Holmes
1508,Virtual Reality
1508,Based on a Manga
851,Drama
851,Shounen
851,Coming of Age
851,Lifestyle Change
851,Music
851,Rock Music
851,Showbiz
851,Based on a Manga
235,Comedy
235,Drama
235,Romance
235,Shoujo
235,Slice of Life
235,Coming of Age
235,Family Friendly
235,Based on a Manga
2606,Action
2606,Ecchi
2606,Fantasy
2606,Harem
2606,Mecha
2606,Person in a Strange World
2606,Royalty
2606,School Life
5353,Action
5353,Sci Fi
5353,Psychic Powers
5353,Supernatural
5353,Superpowers
5353,Based on a Manga
6763,Drama
6763,Romance
6763,Shoujo
6763,Based on a Manga
8341,Drama
8341,Shounen
8341,Dancing
8341,School Life
8341,Tournaments
8341,Based on a Manga
8874,Action
8874,Drama
8874,Fantasy
8874,Mystery
8874,Seinen
8874,CG Animation
8874,Based on a Manga
6726,Action
6726,Comedy
6726,Gangs
6726,Noir
6726,Social Media
6726,Supernatural
6726,Violence
6726,Based on a Light Novel
1375,Sci Fi
1375,Cyberpunk
1375,Cyborgs
1375,Hacking
1375,Noir
1375,Police
1375,Based on a Manga
4456,Comedy
4456,Ecchi
4456,Supernatural
4456,Tsundere
4456,Based on a Light Novel
1325,Action
1325,Comedy
1325,Drama
1325,Sci Fi
1325,Shounen
1325,Aliens
1325,Breaking the Fourth Wall
1325,Crude
1325,Feudal Japan
1325,Gag
1325,Parody
1325,Samurai
1325,Slapstick
1325,Swordplay
1325,Based on a Manga
94,Adventure
94,Fantasy
94,Family Friendly
94,Original Work
9046,Action
9046,Comedy
9046,Thieves
4799,Action
4799,Fantasy
4799,Seinen
4799,Dark Fantasy
4799,Demons
4799,Medieval
4799,Mercenaries
4799,Overpowered Main Characters
4799,Swordplay
4799,Explicit Sex
4799,Explicit Violence
4799,Based on a Manga
4929,Action
4929,Seinen
4929,Gangs
4929,Gunfights
4929,Mercenaries
4929,Violence
4929,Based on a Manga
1512,Comedy
1512,Drama
1512,Harem
1512,Romance
1512,Romantic Comedy
1512,School Life
1512,Based on a Visual Novel
1095,Action
1095,Sci Fi
1095,Noir
1095,Original Work
1095,Superpowers
1095,Violence
8596,Action
8596,Fantasy
8596,Sci Fi
8596,Dark Fantasy
8596,Magic
8596,Overpowered Main Characters
8596,Person in a Strange World
8596,RPG
8596,Trapped in a Video Game
8596,Violence
8596,Virtual Reality
8596,Physical Abuse
8596,Based on a Light Novel
7867,Comedy
7867,Fantasy
7867,Seinen
7867,Slice of Life
7867,Cohabitation
7867,Contemporary Fantasy
7867,Dragons
7867,Maids
7867,Monster Girls
7867,Roommates
7867,Urban Fantasy
7867,Based on a Manga
7481,Adventure
7481,Fantasy
7481,Acting
7481,Dragons
7481,Medieval
7481,Military
7481,Person in a Strange World
7481,Political
7481,War
7481,Mature Themes
7481,Based on a Light Novel
5370,Comedy
5370,Fantasy
5370,Romance
5370,Shounen
5370,Demons
5370,Otaku Culture
5370,School Life
5370,Based on a Manga
6095,Fantasy
6095,Coming of Age
6095,Feudal Japan
6095,Historical
6095,Japanese Mythology
6095,Royalty
644,Adventure
644,Drama
644,Fantasy
644,Sci Fi
